Student_ID,Gender,Age,Nationality,Province,Program_Level,Department,Year_of_Study,GPA,Attendance_Rate,Mental_Health_Score,Stress_Level,Sleep_Hours,Study_Hours,Monthly_Expenses,Scholarship_Status,Part_Time_Job,Hostel_Resident,Commute_Time,Transport_Mode,Internet_Access,Library_Usage,Canteen_Quality_Rating,Lab_Equipment_Access,Faculty_Satisfaction
MAT0844,Female,26,Pakistani,KPK,PhD,Mathematics,3,2.86,96.5,8,9,6,2,21054,No,No,No,10,Bus,Yes,6,3,Poor,
PSY0845,Male,19,Bangladeshi,Dhaka,PhD,Psychology,3,3.2,84.8,5,7,4,4,22237,Yes,Yes,Yes,52,Bike,Yes,3,2,Good,4.0
COM0846,Male,22,Indian,Delhi,Masters,Computer Science,4,2.24,93.0,1,10,4,5,43542,Yes,No,No,48,Walk,Yes,3,5,Poor,1.0
ELE0847,Female,25,Bangladeshi,Dhaka,Masters,,3,3.17,77.1,9,3,6,3,52535,Yes,Yes,No,50,Car,Yes,7,4,Good,2.0
PSY0848,Female,25,Afghan,Kabul,Masters,Psychology,1,3.38,82.7,9,1,4,1,59504,Yes,Yes,Yes,23,Bus,No,6,3,Average,2.0
PSY0849,Male,27,Bangladeshi,Dhaka,Masters,Psychology,4,2.22,85.0,4,1,6,5,48058,No,No,No,48,Bus,Yes,4,2,Average,5.0
BUS0850,Female,21,Afghan,Kabul,Undergraduate,Business,1,3.23,70.6,4,9,6,1,43661,Yes,Yes,No,27,Bike,No,3,2,Average,
ELE0851,Female,18,Afghan,Kabul,PhD,Electrical Engineering,3,2.7,95.5,8,4,7,2,25743,Yes,Yes,No,8,Bus,No,3,4,,1.0
MAT0852,Female,24,Pakistani,Sindh,PhD,Mathematics,4,2.91,83.2,10,6,5,1,44576,Yes,Yes,No,9,Bus,No,5,4,Good,3.0
BIO0853,Female,19,Afghan,Kabul,PhD,Biology,3,3.26,80.3,5,6,5,4,49323,No,No,Yes,6,Bike,Yes,7,1,Poor,2.0
,Male,23,Pakistani,KPK,Masters,Mathematics,2,2.88,68.6,5,4,7,5,46848,Yes,Yes,Yes,58,Bus,No,3,5,Good,4.0
ELE0855,Male,22,Bangladeshi,Dhaka,PhD,Electrical Engineering,4,3.01,82.1,2,5,5,2,31817,No,No,Yes,9,Car,No,1,1,Poor,2.0
ELE0856,Female,23,Pakistani,KPK,Masters,Electrical Engineering,3,3.71,79.9,2,6,6,3,49899,No,,Yes,12,Bus,Yes,2,1,Average,5.0
PSY0857,Male,18,Afghan,Kabul,PhD,Psychology,1,2.96,89.0,5,10,6,1,53426,Yes,No,No,15,Bike,No,5,4,,4.0
BUS0858,Female,24,Pakistani,KPK,Undergraduate,Business,4,2.55,88.9,5,4,4,3,51459,Yes,No,No,58,Bus,Yes,6,1,Good,
ELE0859,Male,23,Pakistani,Punjab,Undergraduate,Electrical Engineering,3,3.57,93.9,5,4,7,1,26970,Yes,Yes,No,6,Bike,No,1,5,Poor,1.0
ELE0860,Female,28,Indian,Delhi,Undergraduate,Electrical Engineering,2,3.28,70.4,1,4,6,5,35986,Yes,Yes,Yes,48,Bus,No,6,3,Good,4.0
COM0861,Female,28,Pakistani,Balochistan,Undergraduate,Computer Science,3,2.14,91.9,5,5,7,2,54890,Yes,Yes,Yes,12,Car,Yes,0,1,Good,5.0
BIO0862,Male,21,Pakistani,Sindh,Undergraduate,Biology,1,2.95,79.1,6,8,6,3,45337,Yes,No,Yes,34,Bike,No,3,1,Poor,2.0
PSY0863,Female,21,Indian,Punjab,Undergraduate,Psychology,4,2.4,76.2,8,10,4,2,23229,No,No,No,39,Bike,No,6,3,Good,5.0
MAT0864,Female,25,Afghan,Herat,Masters,Mathematics,4,4.01,90.2,2,2,8,5,42076,Yes,Yes,No,37,Car,Yes,2,4,Poor,4.0
ELE0865,Female,26,Bangladeshi,Chittagong,PhD,Electrical Engineering,3,2.83,91.6,5,1,6,2,22132,No,No,No,46,Walk,Yes,6,4,Average,4.0
PSY0866,Male,24,Afghan,Herat,Masters,,4,2.56,68.9,1,8,4,3,29435,No,No,Yes,6,Car,No,0,3,Average,1.0
MAT0867,Female,27,Afghan,Herat,PhD,Mathematics,2,2.64,74.9,10,10,7,2,41457,Yes,No,No,6,Walk,No,0,5,Poor,1.0
COM0868,Male,22,Indian,Delhi,PhD,Computer Science,2,3.21,74.1,9,2,5,3,47484,Yes,Yes,Yes,43,Bike,Yes,1,5,Average,3.0
,Female,19,Pakistani,Punjab,Masters,Biology,3,2.65,84.7,7,3,6,5,41262,Yes,No,Yes,8,Bike,Yes,4,5,Poor,4.0
ELE0870,Male,26,Pakistani,Balochistan,Undergraduate,Electrical Engineering,1,3.54,79.5,8,4,4,4,35795,Yes,Yes,No,21,Bike,No,0,4,Good,5.0
BIO0871,Female,22,Indian,Punjab,Masters,Biology,1,2.91,77.9,8,10,6,1,22473,Yes,No,Yes,19,Walk,No,4,2,Average,3.0
ELE0872,Male,26,Afghan,Herat,Masters,Electrical Engineering,1,2.81,70.4,1,5,4,2,56284,No,Yes,No,45,Bike,Yes,2,4,Average,4.0
MAT0873,Male,27,Indian,Delhi,Undergraduate,Mathematics,1,2.76,81.6,10,3,4,3,29747,No,Yes,No,22,Walk,Yes,4,3,Good,5.0
COM0874,Male,20,Indian,Kerala,Undergraduate,Computer Science,4,3.26,72.1,9,3,5,4,27742,No,No,No,57,Bus,Yes,5,1,Poor,1.0
MAT0875,Male,27,Bangladeshi,Dhaka,PhD,Mathematics,2,2.89,65.5,10,3,8,3,57190,No,No,No,44,Car,No,5,5,Poor,2.0
BIO0876,Female,27,Indian,Kerala,Masters,Biology,4,2.87,90.9,4,3,4,4,32010,Yes,Yes,No,52,Car,No,3,1,Good,3.0
COM0877,Female,18,Indian,Punjab,Masters,Computer Science,3,3.03,78.4,3,3,7,4,27430,Yes,Yes,No,19,Bus,Yes,0,2,Good,3.0
PSY0878,Male,28,Pakistani,Sindh,Masters,Psychology,4,2.92,98.0,8,2,5,1,18738,No,No,Yes,59,Bike,Yes,4,2,Poor,2.0
BIO0879,Female,28,Pakistani,Sindh,Undergraduate,Biology,3,3.42,80.6,5,3,6,3,40744,No,Yes,Yes,23,Walk,No,1,2,Average,1.0
PSY0880,Female,27,Afghan,Kabul,Masters,Psychology,3,3.05,68.0,2,1,6,5,55309,No,No,Yes,35,Car,No,7,2,Poor,1.0
BUS0881,Female,22,Bangladeshi,Dhaka,PhD,Business,3,3.21,96.3,10,10,6,2,31898,No,Yes,Yes,39,Walk,Yes,0,5,Good,3.0
ELE0882,Male,19,Pakistani,Punjab,Undergraduate,Electrical Engineering,1,2.48,86.5,3,1,8,4,21537,No,Yes,Yes,52,Car,No,2,4,Poor,1.0
BIO0883,Female,28,Bangladeshi,Chittagong,Masters,Biology,1,2.98,96.2,2,5,6,2,41272,No,No,No,47,Bus,No,5,2,Good,
BUS0884,Female,19,Afghan,Herat,Undergraduate,Business,4,3.7,78.2,5,7,7,5,57370,No,No,No,27,Walk,Yes,3,5,Good,3.0
PSY0885,Male,26,Pakistani,Balochistan,Undergraduate,Psychology,1,3.21,66.4,2,3,8,3,45743,Yes,Yes,Yes,16,Bike,Yes,7,5,Good,5.0
PSY0886,Male,28,Afghan,Kabul,PhD,Psychology,3,2.98,85.9,3,8,4,3,39934,No,Yes,No,18,Bike,Yes,3,3,Good,5.0
BIO0887,Male,21,Bangladeshi,Dhaka,Undergraduate,Biology,4,2.74,78.0,3,10,5,3,48911,Yes,Yes,Yes,6,Bus,No,6,3,Average,1.0
BUS0888,Female,21,Bangladeshi,Chittagong,PhD,Business,4,3.4,73.7,8,5,6,4,54445,Yes,No,Yes,41,Bike,No,4,4,Good,1.0
MAT0889,Female,23,Afghan,Herat,Masters,Mathematics,3,3.13,94.9,4,1,6,3,21773,No,Yes,Yes,22,Walk,Yes,5,4,Poor,5.0
BIO0890,Female,23,Bangladeshi,Dhaka,Undergraduate,Biology,4,2.68,95.3,3,5,5,4,32552,Yes,No,No,21,Walk,Yes,0,4,Average,3.0
BIO0891,Female,23,Pakistani,Balochistan,Masters,Biology,3,2.91,79.8,6,8,7,4,35042,Yes,No,No,34,Walk,No,0,3,Good,5.0
BUS0892,Female,27,Afghan,Kabul,Masters,Business,3,2.82,81.4,1,4,6,5,18182,No,Yes,Yes,55,Bike,Yes,5,3,Poor,4.0
BUS0893,Male,24,Pakistani,Sindh,PhD,Business,1,2.83,93.8,9,3,7,5,48483,No,No,No,55,Bus,Yes,1,3,Average,4.0
BUS0894,Male,24,Indian,Punjab,Masters,Business,1,2.53,98.5,3,6,5,3,19022,No,No,Yes,38,Walk,No,7,2,Average,5.0
BUS0895,Male,18,Indian,Punjab,PhD,Business,1,3.3,72.7,8,8,5,4,33010,No,Yes,No,46,Bike,Yes,5,1,Good,3.0
,Male,25,Indian,Punjab,Masters,Business,1,2.48,88.2,3,5,4,1,19567,No,Yes,No,45,Bus,Yes,1,2,Good,2.0
PSY0897,Female,21,Bangladeshi,Dhaka,Masters,Psychology,1,3.18,94.5,2,2,6,4,28330,Yes,Yes,No,25,Bike,Yes,1,5,Good,2.0
BIO0898,Male,27,Bangladeshi,Dhaka,Masters,Biology,2,2.42,97.8,3,8,4,1,36250,Yes,Yes,Yes,28,Bike,Yes,0,5,Average,3.0
MAT0899,Female,21,Pakistani,KPK,Masters,Mathematics,4,2.94,72.7,4,8,7,4,50499,Yes,No,Yes,10,Walk,Yes,7,1,Good,1.0
ELE0900,Male,22,Pakistani,Sindh,PhD,Electrical Engineering,1,3.14,66.5,8,7,8,3,37143,Yes,No,Yes,35,Bus,Yes,4,3,Average,3.0
COM0901,Female,24,Indian,Punjab,Masters,Computer Science,1,2.85,89.9,3,7,5,4,53601,Yes,No,No,49,Car,No,1,4,Poor,2.0
MAT0902,Male,20,Afghan,Kabul,Masters,Mathematics,4,2.68,65.0,7,8,5,1,51581,Yes,No,Yes,11,Car,Yes,4,5,Average,3.0
ELE0903,Male,20,Bangladeshi,Dhaka,Masters,Electrical Engineering,1,2.78,86.9,3,2,4,3,55369,No,No,Yes,27,Walk,Yes,2,1,Poor,3.0
MAT0904,Female,27,Bangladeshi,Dhaka,Undergraduate,Mathematics,4,3.0,89.6,6,2,5,2,34644,No,No,Yes,23,Bus,Yes,5,5,Poor,4.0
BUS0905,Female,22,Bangladeshi,Dhaka,Undergraduate,Business,1,2.88,88.9,3,5,5,2,17259,No,No,No,47,Car,No,6,1,Average,3.0
PSY0906,Male,26,Indian,Delhi,Undergraduate,Psychology,3,2.91,93.4,8,8,7,1,16124,Yes,Yes,No,34,Car,No,5,1,Average,5.0
ELE0907,Female,25,Afghan,Kabul,Masters,Electrical Engineering,2,2.9,88.7,2,5,6,1,18085,No,Yes,Yes,55,Car,No,3,4,Average,5.0
ELE0908,Female,22,Afghan,Herat,Masters,Electrical Engineering,1,2.58,77.0,6,10,6,1,19997,No,Yes,No,32,Bike,No,5,1,Poor,1.0
MAT0909,Male,23,Indian,Punjab,Masters,Mathematics,3,2.72,76.4,7,4,4,1,25546,No,Yes,No,14,Car,No,3,4,Poor,5.0
BUS0910,Male,24,Pakistani,Sindh,PhD,Business,1,2.82,84.8,1,7,6,4,54766,No,No,Yes,34,Car,No,3,5,Good,5.0
BIO0911,Female,19,Afghan,Herat,Undergraduate,Biology,3,3.41,78.2,2,6,7,2,41191,Yes,Yes,No,15,Walk,Yes,1,3,Good,4.0
ELE0912,Female,22,Afghan,Kabul,Masters,Electrical Engineering,1,2.62,94.4,4,6,5,2,50555,No,Yes,No,5,Bus,No,5,3,Average,5.0
MAT0913,Male,25,Bangladeshi,Dhaka,Masters,Mathematics,4,3.26,89.0,2,3,4,3,49897,No,No,Yes,45,Bike,No,5,5,Poor,5.0
COM0914,Female,25,Indian,Kerala,PhD,Computer Science,4,3.01,72.3,10,9,4,1,58476,No,No,Yes,36,Bike,No,4,2,Good,1.0
BUS0915,Male,25,Indian,Kerala,Undergraduate,Business,2,2.76,85.9,4,4,6,5,32511,Yes,Yes,No,48,Walk,No,7,5,Average,2.0
BUS0916,Male,19,Afghan,Herat,PhD,Business,1,3.06,94.2,10,9,5,1,52883,Yes,Yes,No,59,Car,Yes,1,4,Good,2.0
BIO0917,Male,21,Afghan,Herat,Undergraduate,Biology,2,2.65,78.4,5,2,7,5,26397,Yes,Yes,Yes,41,Bus,Yes,0,4,Average,3.0
,Female,21,Bangladeshi,Dhaka,Undergraduate,Mathematics,3,3.06,96.6,5,7,5,3,17436,No,Yes,No,53,Walk,Yes,2,3,Good,1.0
BIO0919,Male,18,Afghan,Herat,Masters,Biology,1,2.84,71.3,8,10,7,2,21205,Yes,Yes,Yes,28,Walk,No,5,3,Average,5.0
MAT0920,Female,23,Pakistani,Balochistan,Masters,Mathematics,3,3.07,79.6,6,8,7,2,40912,No,Yes,Yes,38,Bus,Yes,6,1,Poor,3.0
COM0921,Female,21,Bangladeshi,Dhaka,Masters,Computer Science,4,3.2,73.1,10,3,8,1,19734,Yes,No,Yes,30,Bus,Yes,3,5,Average,1.0
BIO0922,Male,28,Afghan,Herat,Masters,Biology,2,3.37,93.8,8,1,5,4,51809,No,Yes,Yes,10,Bike,Yes,2,3,Average,1.0
PSY0923,Female,20,Bangladeshi,Chittagong,Masters,Psychology,4,3.41,71.5,1,3,5,4,23409,Yes,Yes,Yes,54,Walk,Yes,0,3,Poor,2.0
BIO0924,Male,21,Afghan,Kabul,Undergraduate,Biology,4,3.15,71.7,6,2,8,4,34540,No,Yes,No,49,Bus,Yes,0,3,Poor,5.0
BIO0925,Male,20,Pakistani,KPK,Undergraduate,Biology,1,2.66,79.2,2,7,8,1,33173,Yes,No,Yes,27,Bike,Yes,6,2,Good,4.0
BUS0926,Male,27,Pakistani,Balochistan,Undergraduate,Business,4,3.09,87.8,6,1,5,3,27969,Yes,No,No,43,Car,No,5,4,Average,1.0
PSY0927,Female,28,Bangladeshi,Dhaka,PhD,Psychology,4,3.59,82.1,2,4,7,3,25896,Yes,No,Yes,25,Walk,No,5,4,Average,2.0
PSY0928,Male,25,Pakistani,Balochistan,Masters,,1,4.01,77.6,10,2,7,1,42367,No,No,Yes,12,Bike,No,5,2,Poor,2.0
BUS0929,Male,23,Pakistani,Punjab,PhD,Business,1,2.82,94.9,7,7,5,4,37011,Yes,Yes,Yes,56,Bus,Yes,1,3,Good,5.0
PSY0930,Female,21,Afghan,Herat,Masters,Psychology,1,3.11,94.9,3,7,4,5,47914,Yes,No,Yes,33,Car,Yes,2,4,Poor,4.0
MAT0931,Male,21,Bangladeshi,Chittagong,Masters,Mathematics,3,2.55,82.0,6,10,5,2,56902,No,Yes,No,6,Bus,No,1,4,,5.0
BIO0932,Female,28,Indian,Punjab,Undergraduate,Biology,3,2.92,68.7,4,4,8,1,30800,Yes,Yes,No,23,Bus,Yes,2,2,Average,1.0
COM0933,Male,20,Afghan,Herat,PhD,Computer Science,3,2.77,84.1,9,3,5,2,51255,Yes,Yes,Yes,25,Car,No,2,5,Good,5.0
MAT0934,Female,24,Pakistani,Sindh,PhD,Mathematics,3,3.76,89.4,8,8,5,5,58830,Yes,Yes,No,20,Walk,Yes,3,2,Average,3.0
,Male,19,Pakistani,Punjab,PhD,Computer Science,4,3.22,81.8,6,6,6,3,23759,No,No,Yes,18,Car,No,3,5,Good,3.0
BIO0936,Male,26,Indian,Punjab,Undergraduate,Biology,1,2.45,77.7,8,6,4,3,49239,Yes,No,Yes,16,Bus,Yes,1,4,Average,4.0
PSY0937,Male,26,Afghan,Kabul,PhD,Psychology,4,3.05,89.7,7,4,4,4,39227,Yes,No,Yes,16,Walk,Yes,5,3,Poor,1.0
PSY0938,Male,25,Pakistani,Sindh,Undergraduate,Psychology,2,2.63,69.6,8,1,6,5,56367,Yes,Yes,No,20,Car,Yes,5,4,Poor,3.0
BIO0939,Female,24,Bangladeshi,Dhaka,PhD,,2,3.15,90.8,8,1,7,4,54753,No,Yes,No,35,Bus,No,2,5,Good,2.0
BUS0940,Female,28,Afghan,Herat,Masters,Business,3,2.91,73.7,9,3,8,1,41976,No,No,No,25,Bus,Yes,0,4,Poor,1.0
BUS0941,Male,21,Indian,Kerala,Undergraduate,Business,2,2.53,76.2,1,3,6,4,25638,No,Yes,Yes,27,Car,Yes,7,2,Good,
BUS0942,Male,25,Afghan,Kabul,PhD,Business,1,2.77,91.8,9,4,4,1,40983,Yes,Yes,Yes,33,Walk,No,6,1,Poor,2.0
BIO0943,Male,26,Indian,Kerala,Undergraduate,Biology,4,3.47,78.9,2,6,4,5,32569,Yes,Yes,Yes,59,Bus,Yes,2,4,Poor,5.0
PSY0944,Female,22,Pakistani,Sindh,Undergraduate,Psychology,4,2.64,71.0,6,4,5,5,27968,No,No,No,52,Walk,Yes,2,2,Poor,4.0
BIO0945,Female,26,Indian,Punjab,Masters,Biology,3,3.19,96.0,5,4,6,2,57189,Yes,No,Yes,8,Walk,No,2,5,Average,1.0
MAT0946,Male,21,Pakistani,KPK,Undergraduate,Mathematics,3,2.89,97.4,8,6,8,2,41115,No,Yes,Yes,49,Bike,Yes,7,1,Poor,5.0
ELE0947,Female,25,Pakistani,Balochistan,PhD,Electrical Engineering,2,2.91,66.2,5,1,7,2,42353,Yes,,No,59,Bus,No,1,4,Good,3.0
ELE0948,Female,19,Bangladeshi,Dhaka,Undergraduate,Electrical Engineering,1,3.17,75.8,6,7,8,5,42386,No,No,Yes,49,Car,No,6,5,Average,1.0
MAT0949,Female,22,Bangladeshi,Chittagong,Masters,Mathematics,3,2.7,67.4,8,9,6,5,55109,Yes,No,Yes,39,Walk,Yes,3,1,Poor,5.0
ELE0950,Female,18,Indian,Punjab,Masters,Electrical Engineering,1,2.14,96.1,1,5,4,2,21536,Yes,Yes,No,16,Bus,Yes,3,2,Average,2.0
ELE0951,Male,22,Bangladeshi,Chittagong,Masters,Electrical Engineering,4,3.34,88.0,8,3,5,2,16049,No,Yes,Yes,15,Bike,No,2,4,Good,5.0
ELE0952,Female,18,Indian,Delhi,Undergraduate,Electrical Engineering,1,3.01,95.1,4,8,6,4,38662,No,Yes,Yes,52,Bus,No,2,4,Good,4.0
MAT0953,Female,22,Afghan,Herat,Undergraduate,Mathematics,4,2.68,74.0,6,2,4,4,16322,No,Yes,Yes,21,Bike,No,5,2,Poor,3.0
ELE0954,Male,25,Bangladeshi,Chittagong,PhD,Electrical Engineering,1,3.93,98.0,6,7,5,1,36248,No,No,Yes,35,Bike,Yes,0,1,Poor,3.0
COM0955,Male,23,Pakistani,Balochistan,PhD,Computer Science,2,3.04,91.1,9,4,5,2,15652,No,Yes,Yes,14,Walk,No,0,5,Good,3.0
ELE0956,Female,19,Afghan,Herat,Masters,Electrical Engineering,1,3.86,84.6,10,2,4,1,38951,No,Yes,No,11,Bike,No,0,1,Average,5.0
COM0957,Female,19,Afghan,Kabul,Masters,,3,2.33,80.4,3,2,5,2,28698,Yes,No,No,8,Bike,No,1,1,Average,3.0
PSY0958,Female,26,Afghan,Kabul,Masters,Psychology,1,2.99,81.3,9,4,5,2,25232,Yes,Yes,No,55,Bike,No,0,5,Average,1.0
BIO0959,Female,25,Afghan,Kabul,Undergraduate,Biology,4,2.83,90.7,10,3,4,3,56795,Yes,Yes,No,6,Car,No,1,4,Poor,2.0
MAT0960,Female,23,Pakistani,KPK,PhD,Mathematics,1,3.33,66.9,3,3,6,5,48684,Yes,No,No,18,Bus,Yes,1,5,Average,4.0
BUS0961,Male,22,Indian,Punjab,Undergraduate,Business,1,2.69,78.1,5,1,5,3,23127,Yes,No,No,56,Walk,Yes,4,4,Average,3.0
ELE0962,Female,24,Pakistani,Sindh,PhD,Electrical Engineering,1,2.9,79.7,6,6,4,4,54676,Yes,No,No,34,Walk,No,4,1,,3.0
BIO0963,Female,19,Indian,Kerala,Undergraduate,Biology,4,3.24,85.2,3,7,4,2,49292,Yes,Yes,No,21,Walk,Yes,2,5,Good,5.0
COM0964,Female,20,Pakistani,Punjab,PhD,Computer Science,4,2.89,72.3,3,8,4,5,46545,No,Yes,Yes,14,Bike,No,2,5,Average,3.0
ELE0965,Male,24,Indian,Punjab,Undergraduate,Electrical Engineering,1,4.28,68.7,4,3,5,2,43274,No,Yes,No,17,Bike,Yes,3,1,Good,3.0
COM0966,Female,26,Bangladeshi,Dhaka,PhD,Computer Science,4,2.34,88.8,10,1,5,1,42557,No,No,No,39,Bus,Yes,1,5,Poor,2.0
MAT0967,Male,28,Pakistani,Sindh,Undergraduate,Mathematics,3,3.85,82.0,1,4,5,1,54084,Yes,Yes,Yes,19,Bus,Yes,7,2,Good,2.0
COM0968,Female,20,Afghan,Herat,PhD,Computer Science,3,3.18,71.0,9,2,6,3,55816,No,No,Yes,8,Walk,Yes,5,1,Good,1.0
BUS0969,Female,23,Indian,Kerala,Undergraduate,Business,3,3.08,70.6,8,4,6,1,44973,Yes,Yes,No,40,Bus,No,2,2,Average,4.0
COM0970,Female,22,Afghan,Herat,Undergraduate,Computer Science,3,2.88,70.3,8,7,8,4,26345,Yes,No,No,43,Bus,No,2,3,Good,1.0
BIO0971,Male,21,Bangladeshi,Chittagong,Undergraduate,Biology,1,2.9,73.3,7,8,8,1,39101,Yes,Yes,No,7,Bike,No,1,1,Good,1.0
ELE0972,Male,23,Pakistani,KPK,Undergraduate,Electrical Engineering,4,2.98,66.0,4,9,8,4,55227,Yes,No,No,16,Walk,No,1,5,Poor,2.0
ELE0973,Female,27,Indian,Kerala,Masters,Electrical Engineering,2,2.8,79.0,7,6,4,5,22257,Yes,Yes,Yes,45,Walk,No,7,5,Poor,4.0
PSY0974,Female,23,Bangladeshi,Dhaka,PhD,Psychology,3,2.61,76.5,4,1,7,1,55776,Yes,Yes,Yes,43,Bike,No,1,1,Poor,5.0
COM0975,Female,26,Afghan,Kabul,PhD,Computer Science,3,3.23,93.3,7,10,7,4,49590,Yes,Yes,Yes,25,Walk,Yes,2,5,Average,3.0
MAT0976,Male,24,Pakistani,Sindh,PhD,Mathematics,4,2.82,82.9,2,9,5,1,31799,Yes,No,No,17,Bike,No,6,3,Average,3.0
BIO0977,Male,26,Afghan,Herat,Undergraduate,Biology,2,3.21,88.0,1,2,7,1,24049,No,No,Yes,29,Car,No,6,4,Average,1.0
MAT0978,Female,23,Afghan,Herat,PhD,Mathematics,2,2.81,69.6,5,2,8,3,54709,Yes,No,No,7,Bus,No,7,3,Average,2.0
ELE0979,Female,22,Pakistani,Balochistan,Undergraduate,Electrical Engineering,3,3.87,88.6,4,10,6,1,19918,No,Yes,Yes,29,Car,No,2,4,Good,4.0
ELE0980,Female,24,Afghan,Herat,PhD,Electrical Engineering,1,2.23,77.6,7,9,7,2,39474,No,Yes,No,53,Bus,Yes,4,5,Average,4.0
BIO0981,Female,26,Indian,Delhi,Masters,Biology,1,3.02,66.9,4,3,5,1,33718,No,No,Yes,35,Car,Yes,3,3,Average,3.0
ELE0982,Male,19,Indian,Punjab,PhD,Electrical Engineering,3,3.33,75.4,10,4,7,2,16216,No,Yes,No,13,Car,Yes,7,2,Average,2.0
COM0983,Male,19,Afghan,Herat,PhD,Computer Science,2,3.47,68.6,6,7,4,3,55993,No,No,No,47,Bike,Yes,6,4,Good,3.0
BUS0984,Female,24,Bangladeshi,Chittagong,Masters,Business,1,2.16,97.6,2,3,7,1,25779,No,No,No,19,Walk,No,3,1,Poor,5.0
ELE0985,Male,25,Afghan,Herat,Undergraduate,Electrical Engineering,3,3.46,77.2,8,4,7,1,55879,No,No,Yes,15,Walk,Yes,3,4,Poor,5.0
MAT0986,Male,22,Afghan,Herat,Undergraduate,Mathematics,1,2.93,67.2,1,3,5,3,50745,No,No,Yes,49,Bus,Yes,3,4,Good,5.0
BIO0987,Female,28,Bangladeshi,Dhaka,Masters,Biology,2,3.08,74.3,9,8,5,2,39220,No,No,Yes,43,Walk,Yes,5,3,Average,3.0
BIO0988,Male,25,Indian,Punjab,Masters,Biology,3,3.19,71.7,4,6,5,5,32879,Yes,,No,49,Car,Yes,3,3,Average,4.0
ELE0989,Female,20,Afghan,Kabul,Undergraduate,Electrical Engineering,2,3.38,66.7,1,2,5,5,28365,No,No,No,24,Bike,Yes,4,1,Poor,2.0
MAT0990,Female,24,Pakistani,KPK,PhD,Mathematics,3,3.19,78.0,4,2,8,4,24601,Yes,Yes,Yes,19,Walk,No,3,5,Average,1.0
COM0991,Female,20,Pakistani,Balochistan,Undergraduate,Computer Science,2,3.18,67.0,1,9,7,4,20201,Yes,Yes,Yes,24,Bike,No,4,3,Average,4.0
ELE0992,Female,26,Bangladeshi,Dhaka,PhD,Electrical Engineering,4,3.19,66.6,5,5,8,3,42096,Yes,No,No,41,Bus,Yes,4,1,,4.0
BIO0993,Male,18,Bangladeshi,Chittagong,PhD,Biology,4,2.37,78.4,8,5,4,5,54853,No,No,Yes,51,Walk,No,2,1,Average,5.0
BIO0994,Male,22,Pakistani,Balochistan,Undergraduate,Biology,2,2.91,72.6,1,3,8,5,53921,No,Yes,No,53,Bus,No,1,5,Poor,
COM0995,Male,19,Indian,Delhi,Undergraduate,Computer Science,2,3.26,87.0,6,6,6,5,25273,Yes,Yes,No,30,Walk,Yes,2,3,Good,4.0
ELE0996,Male,27,Indian,Delhi,Masters,Electrical Engineering,1,3.31,88.7,1,4,4,5,31172,Yes,No,No,24,Bus,Yes,6,4,,3.0
ELE0997,Female,28,Bangladeshi,Dhaka,Undergraduate,Electrical Engineering,2,3.5,94.5,7,1,8,1,25310,Yes,Yes,Yes,48,Bike,Yes,7,3,Good,2.0
,Male,28,Bangladeshi,Chittagong,Undergraduate,Electrical Engineering,2,2.59,85.0,1,1,4,4,27346,No,No,Yes,53,Walk,No,2,3,Good,3.0
BIO0999,Female,20,Afghan,Kabul,Undergraduate,Biology,1,3.09,73.8,9,4,7,1,32176,Yes,Yes,Yes,13,Bus,Yes,0,1,Poor,2.0
BIO1000,Female,28,Bangladeshi,Chittagong,Masters,Biology,1,3.16,82.3,4,6,6,5,30985,Yes,No,No,27,Walk,No,6,3,Poor,5.0
